12 FRAME COLUMNS													AVERAGE		PBAG CHANCE		FRAMES PAST		SECONDS ELAPSED
115	185	220	238	119	59	29	142	71	35	145	72		119.17		0.5327		8100		135.0
164	210	105	52	154	77	166	211	233	116	186	221		157.92		0.3807		8112		135.2
110	55	155	77	166	211	233	244	122	61	158	79		139.25		0.4539		8124		135.4
167	83	41	20	10	5	2	1	128	192	224	112		82.08		0.6781		8136		135.6
56	156	78	39	147	201	100	50	153	76	38	19		92.75		0.6363		8148		135.8
9	132	66	161	208	104	52	154	77	38	147	73		101.75		0.601		8160		136.0
36	18	137	68	162	209	232	244	122	189	222	239		156.5		0.3863		8172		136.2
247	123	189	94	175	87	171	85	170	85	170	213		150.75		0.4088		8184		136.4
234	117	186	93	46	23	139	69	34	17	8	132		91.5		0.6412		8196		136.6
66	33	144	200	100	178	217	108	54	27	141	70		111.5		0.5627		8208		136.8
163	209	232	116	58	29	142	199	99	49	24	12		111.0		0.5647		8220		137.0
6	3	129	192	224	240	120	60	30	15	7	131		96.42		0.6219		8232		137.2
193	96	48	24	12	134	67	33	144	72	36	18		73.08		0.7134		8244		137.4
137	68	162	81	40	20	10	133	194	225	112	184		113.83		0.5536		8256		137.6
92	46	151	75	165	210	233	116	58	157	206	103		134.33		0.4732		8268		137.8
51	153	204	102	179	89	44	150	75	37	18	137		103.25		0.5951		8280		138.0
196	226	241	120	188	222	239	119	187	221	238	247		203.67		0.2013		8292		138.2
251	253	254	127	63	31	143	71	35	17	8	132		115.42		0.5474		8304		138.4
194	97	176	216	236	246	251	253	126	63	159	207		185.33		0.2732		8316		138.6
231	243	121	188	94	47	23	11	5	130	65	32		99.17		0.6111		8328		138.8
16	136	196	226	113	56	156	78	167	211	233	116		142.0		0.4431		8340		139.0
186	221	110	183	91	45	150	203	229	242	249	252		180.08		0.2938		8352		139.2
254	127	191	95	47	151	75	165	82	41	148	202		131.5		0.4843		8364		139.4
101	178	89	172	86	43	149	74	37	18	9	4		80.0		0.6863		8376		139.6
2	1	128	64	160	80	168	84	42	21	10	133		74.42		0.7082		8388		139.8
66	161	80	40	20	138	197	226	241	248	124	62		133.58		0.4761		8400		140.0
159	207	103	179	89	44	22	139	69	162	81	168		118.5		0.5353		8412		140.2
212	106	181	218	109	54	27	141	70	163	81	40		116.83		0.5418		8424		140.4
148	74	37	146	201	228	242	249	124	62	31	143		140.42		0.4493		8436		140.6
71	163	209	232	116	58	29	142	71	35	17	8		95.92		0.6239		8448		140.8
4	2	1	0	128	192	224	112	56	28	142	199		90.67		0.6444		8460		141.0
227	241	120	60	30	143	199	99	49	152	76	38		119.5		0.5314		8472		141.2
147	73	164	210	105	52	26	141	198	99	177	88		123.33		0.5163		8484		141.4
172	86	171	85	42	21	138	197	98	177	216	236		136.58		0.4644		8496		141.6
118	59	157	206	231	115	185	92	46	23	11	133		114.67		0.5503		8508		141.8
194	97	176	88	44	150	75	37	18	9	4	2		74.5		0.7078		8520		142.0
129	64	160	208	104	180	90	173	214	235	245	122		160.33		0.3712		8532		142.2
189	94	175	87	171	85	170	213	234	245	250	125		169.83		0.334		8544		142.4
190	95	175	87	171	85	42	21	10	5	130	65		89.67		0.6484		8556		142.6
160	208	104	180	90	45	22	11	133	66	161	80		105.0		0.5882		8568		142.8
40	148	74	37	146	201	228	114	185	92	46	23		111.17		0.5641		8580		143.0
139	69	34	145	200	100	50	25	140	198	227	113		120.0		0.5294		8592		143.2
56	28	14	7	131	193	224	240	120	60	30	15		93.17		0.6346		8604		143.4
7	3	129	64	32	16	8	132	194	97	176	88		78.83		0.6908		8616		143.6
44	22	139	197	98	49	24	12	6	131	65	160		78.92		0.6905		8628		143.8
80	168	84	42	149	202	101	50	153	76	38	147		107.5		0.5784		8640		144.0
73	36	146	201	228	114	185	220	238	247	251	125		172.0		0.3255		8652		144.2
62	159	79	167	211	105	180	218	237	246	123	61		154.0		0.3961		8664		144.4
158	79	167	211	105	52	154	77	38	19	9	132		100.08		0.6075		8676		144.6
194	225	112	184	92	174	87	171	213	234	245	122		171.08		0.3291		8688		144.8
189	94	47	23	11	133	194	225	240	120	188	222		140.5		0.449		8700		145.0
111	55	155	77	38	147	201	100	178	89	172	214		128.08		0.4977		8712		145.2
235	117	186	221	110	55	155	205	230	115	185	220		169.5		0.3353		8724		145.4
110	55	27	13	6	3	1	0	0	128	192	224		63.25		0.752		8736		145.6
112	184	220	110	183	219	237	118	187	221	110	183		173.67		0.319		8748		145.8
91	45	150	203	101	178	217	236	246	123	189	222		166.75		0.3461		8760		146.0
111	183	91	173	86	43	21	10	5	130	65	160		89.83		0.6477		8772		146.2
80	168	212	106	53	26	13	6	131	193	96	48		94.33		0.6301		8784		146.4
152	76	166	211	105	180	90	173	86	171	213	234		154.75		0.3931		8796		146.6
117	58	157	206	231	115	57	28	142	199	99	177		132.17		0.4817		8808		146.8
216	236	246	251	253	254	127	63	159	207	231	115		196.5		0.2294		8820		147.0
57	28	142	71	35	17	136	196	226	241	120	188		121.42		0.5239		8832		147.2
222	111	183	219	237	246	251	253	126	63	31	15		163.08		0.3605		8844		147.4
7	131	65	160	80	168	212	234	117	186	93	46		124.92		0.5101		8856		147.6
151	203	229	114	57	28	142	199	99	49	152	76		124.92		0.5101		8868		147.8
166	211	233	244	250	125	62	159	207	103	51	153		163.67		0.3582		8880		148.0
76	166	211	105	180	218	109	182	219	237	246	123		172.67		0.3229		8892		148.2
189	94	47	151	75	37	18	9	132	66	33	144		82.92		0.6748		8904		148.4
200	228	114	57	28	14	7	131	193	96	48	152		105.67		0.5856		8916		148.6
76	38	19	9	132	66	161	80	40	20	138	69		70.67		0.7229		8928		148.8
34	145	200	100	50	153	76	166	211	105	52	26		109.83		0.5693		8940		149.0
141	198	227	241	248	252	126	191	95	175	87	43		168.67		0.3386		8952		149.2
149	74	165	210	105	180	218	109	182	219	109	54		147.83		0.4203		8964		149.4
27	141	70	35	145	200	228	114	57	156	78	39		107.5		0.5784		8976		149.6
19	137	68	34	17	8	4	130	65	160	80	40		63.5		0.751		8988		149.8
148	74	165	82	41	20	10	133	66	161	208	104		101.0		0.6039		9000		150.0
180	90	173	214	235	117	58	157	78	167	83	169		143.42		0.4376		9012		150.2
212	234	245	250	253	254	127	63	159	207	103	179		190.5		0.2529		9024		150.4
89	44	150	75	37	146	73	164	210	233	116	186		126.92		0.5023		9036		150.6
93	46	23	139	197	226	241	120	188	94	47	23		119.75		0.5304		9048		150.8
11	133	194	225	112	56	156	206	103	51	153	204		133.67		0.4758		9060		151.0
102	179	217	108	182	91	45	22	139	69	162	209		127.08		0.5016		9072		151.2
104	180	218	237	246	123	189	222	239	247	251	125		198.42		0.2219		9084		151.4
62	31	15	135	67	33	144	200	100	178	89	172		102.17		0.5993		9096		151.6
214	107	181	90	173	86	43	149	74	37	146	201		125.08		0.5095		9108		151.8
228	114	57	156	78	39	147	73	36	18	9	4		79.92		0.6866		9120		152.0
2	1	128	192	96	48	152	76	38	19	137	68		79.75		0.6873		9132		152.2
34	145	72	36	18	9	132	66	161	208	104	52		86.42		0.6611		9144		152.4
26	13	6	131	65	32	16	8	4	130	193	224		70.67		0.7229		9156		152.6
240	120	60	30	143	199	99	177	88	44	22	139		113.42		0.5552		9168		152.8
69	162	81	168	84	42	149	202	101	50	25	12		95.42		0.6258		9180		153.0
6	131	65	32	144	72	164	82	169	212	234	245		129.67		0.4915		9192		153.2
122	189	94	175	87	171	213	234	245	250	253	254		190.58		0.2526		9204		153.4
127	63	31	143	71	163	81	40	148	202	101	178		112.33		0.5595		9216		153.6
89	172	214	235	245	122	61	30	15	135	195	97		134.17		0.4739		9228		153.8
176	88	172	86	43	21	138	69	34	145	72	36		90.0		0.6471		9240		154.0
146	73	36	146	201	228	114	185	92	174	215	235		153.75		0.3971		9252		154.2
117	58	157	206	231	243	121	188	222	239	119	187		174.0		0.3176		9264		154.4
93	174	87	171	213	234	117	186	93	46	23	11		120.67		0.5268		9276		154.6
5	2	1	0	128	64	160	208	232	116	186	221		110.25		0.5676		9288		154.8
110	183	219	237	118	187	221	238	247	123	61	158		175.17		0.3131		9300		155.0
207	103	51	153	204	230	115	185	220	238	119	59		157.0		0.3843		9312		155.2
157	78	39	19	137	68	162	81	168	84	170	85		104.0		0.5922		9324		155.4
170	213	106	53	26	141	70	35	145	200	100	178		119.75		0.5304		9336		155.6
217	236	118	59	29	14	135	195	97	48	24	140		109.33		0.5712		9348		155.8
198	227	113	184	220	110	183	219	237	246	123	189		187.42		0.265		9360		156.0
94	175	87	43	21	10	5	130	193	224	240	248		122.5		0.5196		9372		156.2
252	126	63	159	79	167	211	233	116	58	29	142		136.25		0.4657		9384		156.4
71	35	17	136	68	34	17	8	132	194	97	48		71.42		0.7199		9396		156.6
24	12	134	195	225	112	184	92	46	151	203	101		123.25		0.5167		9408		156.8
178	217	108	54	155	77	166	83	169	212	106	181		142.17		0.4425		9420		157.0
218	109	54	27	13	6	131	65	32	144	72	164		86.25		0.6618		9432		157.2
210	233	244	250	253	126	191	223	239	119	187	221		208.0		0.1843		9444		157.4
238	247	123	61	158	79	39	19	137	196	226	113		136.33		0.4654		9456		157.6
56	156	206	103	51	153	76	166	211	233	116	186		142.75		0.4402		9468		157.8
93	174	215	235	117	186	221	110	55	155	77	166		150.33		0.4105		9480		158.0
83	169	212	106	53	154	77	38	19	9	4	2		77.17		0.6974		9492		158.2
1	0	128	64	160	208	104	52	154	205	102	179		113.08		0.5565		9504		158.4
217	108	54	155	205	230	243	121	188	94	175	87		156.42		0.3866		9516		158.6
43	149	202	101	50	153	204	230	115	57	28	142		122.83		0.5183		9528		158.8
199	99	177	88	172	214	235	245	250	125	190	223		184.75		0.2755		9540		159.0
239	247	123	61	30	15	135	67	33	144	200	228		126.83		0.5026		9552		159.2
114	57	156	206	103	179	217	108	54	27	141	70		119.33		0.532		9564		159.4
35	17	136	68	34	17	136	68	162	81	40	20		67.83		0.734		9576		159.6
10	5	2	129	64	160	80	40	20	138	197	226		89.25		0.65		9588		159.8
241	120	60	30	143	199	99	177	216	108	54	155		133.5		0.4765		9600		160.0
77	166	83	41	20	10	133	194	97	48	152	204		102.08		0.5997		9612		160.2
102	179	89	44	150	203	229	114	185	220	238	247		166.67		0.3464		9624		160.4
251	125	190	223	111	183	219	109	182	91	173	214		172.58		0.3232		9636		160.6
107	53	154	77	38	19	9	4	130	65	32	144		69.33		0.7281		9648		160.8
72	164	210	233	116	186	221	110	183	219	237	246		183.08		0.282		9660		161.0
251	253	254	255	127	63	31	143	71	35	145	200		152.33		0.4026		9672		161.2
228	242	121	188	222	111	55	155	205	102	51	153		152.75		0.401		9684		161.4
76	166	83	41	148	74	37	146	201	100	178	89		111.58		0.5624		9696		161.6
44	22	11	133	194	225	112	184	92	46	23	11		91.42		0.6415		9708		161.8
133	194	225	112	56	28	142	71	35	145	200	100		120.08		0.5291		9720		162.0
50	153	76	166	83	41	20	10	133	194	225	112		105.25		0.5873		9732		162.2
184	220	110	183	91	173	214	235	245	122	189	222		182.33		0.285		9744		162.4
111	55	155	77	166	211	105	52	154	77	166	83		117.67		0.5386		9756		162.6
169	212	234	245	122	61	30	15	7	131	193	224		136.92		0.4631		9768		162.8
112	184	92	174	87	43	21	10	133	66	161	80		96.92		0.6199		9780		163.0
168	212	234	245	250	253	254	255	255	255	255	127		230.25		0.0971		9792		163.2
191	95	175	87	43	21	138	69	162	81	168	212		120.17		0.5288		9804		163.4
234	117	58	29	14	7	131	193	96	176	88	172		109.58		0.5703		9816		163.6
86	43	21	138	197	98	177	88	44	150	75	165		106.83		0.581		9828		163.8
210	233	244	122	189	94	47	23	139	69	34	145		129.08		0.4938		9840		164.0
200	100	178	89	172	214	235	117	58	157	78	39		136.42		0.465		9852		164.2
147	201	228	242	249	252	126	63	31	15	135	195		157.0		0.3843		9864		164.4
97	48	24	140	198	99	49	152	204	102	179	217		125.75		0.5069		9876		164.6
108	182	91	173	86	171	85	170	213	106	53	154		132.67		0.4797		9888		164.8
205	230	115	185	220	110	55	155	77	38	19	9		118.17		0.5366		9900		165.0
4	2	1	128	192	96	176	216	108	54	27	141		95.42		0.6258		9912		165.2
70	163	209	104	52	26	13	134	195	97	176	88		110.58		0.5663		9924		165.4
44	22	11	133	194	97	48	24	12	6	3	1		49.58		0.8056		9936		165.6
0	128	64	32	16	8	132	194	225	112	56	28		82.92		0.6748		9948		165.8
14	135	195	225	240	120	60	30	143	71	35	17		107.08		0.5801		9960		166.0
8	4	2	129	192	224	240	248	124	62	159	79		122.58		0.5193		9972		166.2
167	211	233	116	58	157	206	103	51	25	140	70		128.08		0.4977		9984		166.4
163	81	40	148	202	101	50	153	204	230	243	249		155.33		0.3908		9996		166.6
124	190	223	111	183	219	109	182	219	237	246	123		180.5		0.2922		10008		166.8
61	158	79	167	83	41	20	138	69	34	17	136		83.58		0.6722		10020		167.0
196	226	241	120	188	94	47	151	203	229	242	249		182.17		0.2856		10032		167.2
124	62	31	15	7	3	129	192	96	48	152	204		88.58		0.6526		10044		167.4
230	115	57	28	14	135	195	225	112	184	220	110		135.42		0.469		10056		167.6
183	91	45	150	203	229	114	185	220	238	119	187		163.67		0.3582		10068		167.8
93	174	215	107	181	90	45	150	75	165	210	105		134.17		0.4739		10080		168.0
180	90	45	22	11	5	2	1	0	0	128	64		45.67		0.8209		10092		168.2
160	208	104	180	90	173	86	171	213	106	181	90		146.83		0.4242		10104		168.4
173	214	235	117	186	221	238	247	123	189	222	111		189.67		0.2562		10116		168.6
183	91	173	214	107	53	26	13	134	67	33	16		92.5		0.6373		10128		168.8
136	196	98	49	24	140	198	227	241	120	60	158		137.25		0.4618		10140		169.0
207	231	243	121	188	94	175	215	107	53	154	77		155.42		0.3905		10152		169.2
38	147	73	164	210	105	52	154	205	230	115	185		139.83		0.4516		10164		169.4
92	174	215	235	117	58	29	142	199	227	113	184		148.75		0.4167		10176		169.6
220	110	55	155	77	166	83	169	84	42	21	138		110.0		0.5686		10188		169.8
69	34	17	136	68	34	17	8	132	66	33	16		52.5		0.7941		10200		170.0
8	4	130	193	96	48	152	76	38	147	201	228		110.08		0.5683		10212		170.2
114	185	92	46	151	75	37	18	137	196	98	177		110.5		0.5667		10224		170.4
216	236	246	251	125	62	159	79	167	211	233	244		185.75		0.2716		10236		170.6
250	253	254	127	63	31	15	135	195	97	48	152		135.0		0.4706		10248		170.8
204	230	115	57	156	206	231	243	249	124	190	95		175.0		0.3137		10260		171.0
175	215	107	53	154	205	102	51	25	140	198	99		127.0		0.502		10272		171.2
177	216	108	182	91	173	86	43	21	10	133	66		108.83		0.5732		10284		171.4
33	144	72	164	210	233	244	122	61	30	143	199		137.92		0.4592		10296		171.6
227	113	56	28	142	199	99	49	152	204	102	179		129.17		0.4935		10308		171.8
217	236	246	123	189	94	175	87	43	149	74	37		139.17		0.4542		10320		172.0
146	201	228	242	121	188	94	47	151	75	165	82		145.0		0.4314		10332		172.2
41	20	10	5	130	65	160	80	168	84	42	21		68.83		0.7301		10344		172.4
10	5	2	129	64	32	16	136	68	162	209	232		88.75		0.652		10356		172.6
116	58	157	78	167	211	105	52	26	141	198	227		128.0		0.498		10368		172.8
113	184	220	110	183	91	173	214	107	181	90	173		153.25		0.399		10380		173.0
214	107	53	26	13	134	195	97	48	152	204	102		112.08		0.5605		10392		173.2
51	153	204	230	243	249	124	62	31	15	135	195		141.0		0.4471		10404		173.4
97	176	88	44	150	75	37	146	73	36	18	137		89.75		0.648		10416		173.6
68	162	81	40	148	74	165	210	233	116	186	221		142.0		0.4431		10428		173.8
110	183	91	173	214	235	245	250	253	254	127	63		183.17		0.2817		10440		174.0
159	79	39	147	73	36	146	73	164	210	105	180		117.58		0.5389		10452		174.2
218	237	118	59	157	78	39	147	201	228	114	57		137.75		0.4598		10464		174.4
156	78	39	19	9	4	2	1	0	0	128	192		52.33		0.7948		10476		174.6
224	112	56	156	78	167	211	233	116	58	157	78		137.17		0.4621		10488		174.8
167	83	41	148	74	165	210	233	244	250	125	62		150.17		0.4111		10500		175.0
159	79	167	83	169	84	170	213	234	117	186	93		146.17		0.4268		10512		175.2
174	215	235	117	58	29	14	7	131	65	160	208		117.75		0.5382		10524		175.4
104	180	90	45	150	75	165	82	169	84	42	21		100.58		0.6056		10536		175.6
10	5	130	193	224	112	56	156	78	39	147	73		101.92		0.6003		10548		175.8
36	18	137	68	34	17	136	196	98	177	216	108		103.42		0.5944		10560		176.0
54	27	141	70	163	81	40	20	10	5	130	193		77.83		0.6948		10572		176.2
224	240	120	60	30	15	135	67	161	80	40	20		99.33		0.6105		10584		176.4
10	5	130	65	160	80	40	20	10	5	2	1		44.0		0.8275		10596		176.6
0	0	0	0	0	128	64	160	80	40	20	10		41.83		0.8359		10608		176.8
133	66	161	80	40	20	10	133	194	225	240	120		118.5		0.5353		10620		177.0
60	30	143	71	163	81	40	20	10	133	194	97		86.83		0.6595		10632		177.2
176	216	108	54	155	77	38	19	137	68	34	145		102.25		0.599		10644		177.4
200	228	114	57	156	78	167	83	169	84	42	21		116.58		0.5428		10656		177.6
10	133	194	97	176	88	44	150	203	101	50	25		105.92		0.5846		10668		177.8
12	6	131	193	224	240	120	188	94	175	87	43		126.08		0.5056		10680		178.0
149	74	165	82	169	212	234	117	186	221	238	247		174.5		0.3157		10692		178.2
123	189	94	47	151	75	165	210	105	180	90	45		122.83		0.5183		10704		178.4
150	75	37	18	9	4	2	1	0	128	192	96		59.33		0.7673		10716		178.6
176	88	44	150	203	229	114	185	92	46	151	203		140.08		0.4507		10728		178.8
101	178	217	236	118	187	93	174	87	171	85	42		140.75		0.448		10740		179.0
149	202	101	50	25	140	198	227	113	56	156	78		124.58		0.5114		10752		179.2
39	147	201	228	242	249	124	62	31	15	7	131		123.0		0.5176		10764		179.4
193	224	112	56	156	206	103	51	25	12	6	131		106.25		0.5833		10776		179.6
193	96	176	216	236	118	187	93	174	215	235	245		182.0		0.2863		10788		179.8
122	189	222	111	183	91	45	150	203	101	50	25		124.33		0.5124		10800		180.0
140	198	99	177	216	236	118	59	157	78	39	19		128.0		0.498		10812		180.2
137	68	34	17	136	68	162	81	168	84	42	21		84.83		0.6673		10824		180.4
10	133	66	33	16	8	4	130	193	224	112	184		92.75		0.6363		10836		180.6
92	46	151	203	101	50	153	76	38	147	73	164		107.83		0.5771		10848		180.8
210	233	244	122	189	222	111	183	219	109	54	155		170.92		0.3297		10860		181.0
77	38	19	9	132	194	225	240	248	124	190	95		132.58		0.4801		10872		181.2
175	215	107	181	90	173	86	43	21	138	69	162		121.67		0.5229		10884		181.4
209	232	116	186	93	46	23	139	69	34	145	72		113.67		0.5542		10896		181.6
164	82	41	148	202	229	242	249	124	62	31	143		143.08		0.4389		10908		181.8
199	99	177	216	108	54	27	13	134	67	33	16		95.25		0.6265		10920		182.0
8	4	130	65	32	144	200	100	50	153	76	166		94.0		0.6314		10932		182.2
211	233	116	58	157	206	231	243	121	188	94	175		169.42		0.3356		10944		182.4
87	171	85	170	85	42	149	202	101	178	89	44		116.92		0.5415		10956		182.6
150	203	101	50	25	12	134	195	225	240	248	124		142.25		0.4422		10968		182.8
190	223	239	119	59	157	78	167	211	105	180	218		162.17		0.3641		10980		183.0
109	182	219	109	182	91	173	86	43	149	202	101		137.17		0.4621		10992		183.2
50	25	140	70	35	17	8	132	66	33	16	8		50.0		0.8039		11004		183.4
132	194	225	112	56	156	78	167	211	233	244	122		160.83		0.3693		11016		183.6
189	94	175	87	43	21	10	133	194	225	240	248		138.25		0.4578		11028		183.8
252	254	255	127	191	95	175	215	235	245	250	125		201.58		0.2095		11040		184.0
190	95	47	23	11	5	2	1	0	128	192	224		76.5		0.7		11052		184.2
240	248	124	190	223	239	247	251	253	126	191	223		212.92		0.165		11064		184.4
111	55	27	13	134	195	97	176	216	236	246	123		135.75		0.4676		11076		184.6
189	222	111	183	219	237	118	59	29	14	7	3		115.92		0.5454		11088		184.8
1	128	64	160	208	104	180	218	109	54	155	205		132.17		0.4817		11100		185.0
102	179	217	108	182	219	109	182	219	109	182	219		168.92		0.3376		11112		185.2
237	246	123	189	222	111	183	91	45	22	11	5		123.75		0.5147		11124		185.4
2	1	128	192	224	112	184	220	110	55	155	205		132.33		0.481		11136		185.6
102	179	217	108	54	27	13	134	195	97	176	88		115.83		0.5458		11148		185.8
44	150	75	165	210	105	52	26	141	70	35	17		90.83		0.6438		11160		186.0
8	132	66	161	208	104	180	218	237	118	187	93		142.67		0.4405		11172		186.2
46	151	203	229	242	249	252	254	255	127	63	31		175.17		0.3131		11184		186.4
143	71	163	209	232	244	250	125	190	95	47	23		149.33		0.4144		11196		186.6
139	197	98	49	24	140	198	99	49	152	76	166		115.58		0.5467		11208		186.8
211	233	116	186	93	46	151	203	101	178	217	108		153.58		0.3977		11220		187.0
182	219	109	182	91	173	214	235	245	250	125	62		173.92		0.318		11232		187.2
31	15	135	67	33	16	136	68	162	81	168	212		93.67		0.6327		11244		187.4
234	245	122	189	94	47	151	203	229	242	249	252		188.08		0.2624		11256		187.6
126	63	31	15	7	131	65	32	16	136	196	226		87.0		0.6588		11268		187.8
113	184	220	110	183	219	237	118	59	157	78	167		153.75		0.3971		11280		188.0
83	41	148	74	37	146	201	228	242	121	60	30		117.58		0.5389		11292		188.2
15	135	67	161	80	168	84	42	21	138	69	162		95.17		0.6268		11304		188.4
209	104	52	26	13	6	3	129	192	96	48	24		75.17		0.7052		11316		188.6
140	70	35	17	8	4	2	129	64	32	144	200		70.42		0.7239		11328		188.8
100	50	153	204	102	179	217	108	54	155	77	38		119.75		0.5304		11340		189.0
147	73	164	82	169	212	234	245	250	125	62	159		160.17		0.3719		11352		189.2
79	167	211	105	52	154	205	230	115	57	156	206		144.75		0.4324		11364		189.4
231	243	121	60	158	79	167	211	105	180	218	237		167.5		0.3431		11376		189.6
118	59	29	142	71	163	209	232	116	186	93	46		122.0		0.5216		11388		189.8
23	11	5	2	129	64	160	80	168	212	234	245		111.08		0.5644		11400		190.0
250	253	126	191	223	239	247	123	189	222	239	119		201.75		0.2088		11412		190.2
59	29	142	71	35	145	200	228	242	121	60	158		124.17		0.5131		11424		190.4
79	39	147	201	100	178	217	108	182	91	45	150		128.08		0.4977		11436		190.6
203	229	242	249	124	190	95	175	87	43	149	202		165.67		0.3503		11448		190.8
229	114	57	156	206	103	51	153	204	102	51	153		131.58		0.484		11460		191.0
76	166	83	41	20	10	5	130	193	96	176	216		101.0		0.6039		11472		191.2
108	54	27	141	198	227	241	120	60	30	15	7		102.33		0.5987		11484		191.4
131	65	160	80	40	20	138	69	162	81	40	20		83.83		0.6712		11496		191.6
10	133	66	33	16	136	68	34	145	200	100	178		93.25		0.6343		11508		191.8
217	108	54	155	77	38	147	201	228	114	185	220		145.33		0.4301		11520		192.0
238	247	123	61	30	143	71	163	209	232	244	250		167.58		0.3428		11532		192.2
253	254	127	63	31	143	199	227	113	56	156	206		152.33		0.4026		11544		192.4
103	51	25	140	198	227	241	120	188	222	111	183		150.75		0.4088		11556		192.6
219	109	182	219	237	118	59	29	142	71	163	81		135.75		0.4676		11568		192.8
168	84	170	85	42	21	138	69	34	145	72	164		99.33		0.6105		11580		193.0
82	41	20	138	197	226	241	120	60	158	207	231		143.42		0.4376		11592		193.2
115	185	220	110	183	219	109	182	91	45	22	139		135.0		0.4706		11604		193.4
69	162	81	40	148	202	229	242	121	60	158	207		143.25		0.4382		11616		193.6
231	243	121	60	158	207	231	115	57	156	206	231		168.0		0.3412		11628		193.8
243	121	188	222	111	183	219	109	182	91	173	86		160.67		0.3699		11640		194.0
43	21	138	69	34	17	136	68	162	81	40	148		79.75		0.6873		11652		194.2
74	37	18	137	68	162	209	104	52	154	205	230		120.83		0.5261		11664		194.4
243	249	252	126	191	223	111	183	91	45	22	139		156.25		0.3873		11676		194.6
69	162	81	168	212	234	245	250	125	62	31	143		148.5		0.4176		11688		194.8
199	227	113	56	156	78	39	19	9	132	194	225		120.58		0.5271		11700		195.0
112	56	156	206	103	179	217	236	118	187	221	110		158.42		0.3788		11712		195.2
55	27	13	6	131	65	160	80	168	212	234	245		116.33		0.5438		11724		195.4
250	125	62	159	207	231	243	121	60	158	207	103		160.5		0.3706		11736		195.6
51	25	140	198	227	241	248	252	254	127	191	223		181.42		0.2886		11748		195.8
111	55	155	205	102	51	25	140	198	99	49	152		111.83		0.5614		11760		196.0
76	166	83	169	84	170	85	42	149	74	37	146		106.75		0.5814		11772		196.2
201	100	178	217	236	118	59	157	206	231	243	121		172.25		0.3245		11784		196.4
60	30	15	7	131	65	160	208	104	52	154	77		88.58		0.6526		11796		196.6
166	83	169	84	42	149	74	37	18	9	132	66		85.75		0.6637		11808		196.8
161	208	104	180	90	45	22	139	69	34	145	72		105.75		0.5853		11820		197.0
36	146	201	228	242	249	252	126	191	223	111	183		182.33		0.285		11832		197.2
219	109	54	155	77	166	83	41	148	202	229	242		143.75		0.4363		11844		197.4
121	60	158	79	167	211	105	52	154	205	102	51		122.08		0.5212		11856		197.6
25	140	198	227	241	248	124	190	95	175	215	107		165.42		0.3513		11868		197.8
53	26	141	70	35	17	136	196	226	241	248	124		126.08		0.5056		11880		198.0
190	95	175	215	235	117	58	157	78	39	19	9		115.58		0.5467		11892		198.2
132	194	225	240	120	188	222	111	183	219	109	54		166.42		0.3474		11904		198.4
155	205	102	51	25	140	198	227	113	184	92	174		138.83		0.4556		11916		198.6
87	171	213	234	117	58	157	78	39	19	9	4		98.83		0.6124		11928		198.8
130	193	224	112	184	220	238	247	251	125	62	159		178.75		0.299		11940		199.0
207	231	243	121	188	222	239	119	59	29	142	71		155.92		0.3886		11952		199.2
163	209	232	244	250	125	62	31	15	7	131	193		138.5		0.4569		11964		199.4
96	176	88	172	214	107	53	154	205	102	179	217		146.92		0.4239		11976		199.6
108	182	91	173	214	235	117	186	221	110	55	27		143.25		0.4382		11988		199.8
141	198	99	177	216	108	182	91	45	22	11	5		107.92		0.5768		12000		200.0
2	129	64	160	208	104	180	218	237	246	251	253		171.0		0.3294		12012		200.2
126	191	223	239	119	187	93	174	215	107	53	154		156.75		0.3853		12024		200.4
77	166	83	169	212	234	117	58	29	14	7	3		97.42		0.618		12036		200.6
129	64	160	80	168	84	170	85	170	213	106	181		134.17		0.4739		12048		200.8
90	173	86	43	149	202	229	242	249	252	126	63		158.67		0.3778		12060		201.0
31	143	71	163	81	40	20	138	69	162	81	168		97.25		0.6186		12072		201.2
212	106	181	90	45	22	11	133	66	161	208	104		111.58		0.5624		12084		201.4
180	90	45	150	203	101	50	153	76	38	19	137		103.5		0.5941		12096		201.6
196	226	241	248	124	62	31	15	135	195	97	48		134.83		0.4712		12108		201.8
24	12	134	67	33	144	200	100	50	153	76	166		96.58		0.6212		12120		202.0
83	169	84	42	149	202	229	114	57	156	78	167		127.5		0.5		12132		202.2
83	169	212	106	53	26	141	198	99	49	24	12		97.67		0.617		12144		202.4
134	195	97	48	152	204	102	179	217	236	246	251		171.75		0.3265		12156		202.6
253	126	191	95	47	151	203	101	178	217	236	246		170.33		0.332		12168		202.8
123	61	158	79	167	83	169	84	170	85	42	21		103.5		0.5941		12180		203.0
138	69	162	209	104	180	90	45	22	11	133	194		113.08		0.5565		12192		203.2
225	112	56	156	78	39	19	137	196	98	177	88		115.08		0.5487		12204		203.4
44	150	75	37	18	137	196	98	177	88	172	214		117.17		0.5405		12216		203.6
235	117	58	157	206	231	243	249	252	254	255	127		198.67		0.2209		12228		203.8
191	95	47	23	139	197	226	113	184	220	238	119		149.33		0.4144		12240		204.0
59	29	14	7	131	193	96	176	216	236	118	59		111.17		0.5641		12252		204.2
29	142	199	227	241	120	60	158	79	167	83	41		128.83		0.4948		12264		204.4
148	74	165	82	41	148	202	101	50	153	204	102		122.5		0.5196		12276		204.6
